Date,Anchor_Asset,External_Flow,Calculated_Asset,Prev_Asset,Daily_Return,Cumulative_TWR,Invested_Principal,Simple_Return,Peak,Drawdown
2025-06-30,24214026.0,1400000.0,24214026.0,22778323.0,0.0014766532815364553,-0.11312606322826324,25387352.0,-0.04621695086592725,24214026.0,0.0
2025-07-01,,0.0,24318145.0,24214026.0,0.004299945824787654,-0.10931255334672862,25387352.0,-0.04211573542604996,24318145.0,0.0
2025-07-02,,0.0,24422265.0,24318145.0,0.004281576575844825,-0.10549900683873892,25387352.0,-0.038014480596479716,24422265.0,0.0
2025-07-03,,0.0,24526384.0,24422265.0,0.004263281886426107,-0.1016854969572043,25387352.0,-0.03391326515660242,24526384.0,0.0
2025-07-04,,0.0,24630504.0,24526384.0,0.004245224245041479,-0.0978719504492146,25387352.0,-0.02981201032703218,24630504.0,0.0
2025-07-05,,0.0,24734623.0,24630504.0,0.004227237899800951,-0.09405844056767998,25387352.0,-0.025710794887154886,24734623.0,0.0
2025-07-06,,0.0,24838743.0,24734623.0,0.004209484009519704,-0.09024489405969027,25387352.0,-0.02160954005758453,24838743.0,0.0
2025-07-07,,0.0,24942862.0,24838743.0,0.004191798272561442,-0.08643138417815577,25387352.0,-0.017508324617707238,24942862.0,0.0
2025-07-08,,0.0,25046982.0,24942862.0,0.004174340538788179,-0.08261783767016606,25387352.0,-0.013407069788136994,25046982.0,0.0
2025-07-09,,0.0,25151101.0,25046982.0,0.004156947930892496,-0.07880432778863133,25387352.0,-0.009305854348259701,25151101.0,0.0
2025-07-10,,0.0,25255221.0,25151101.0,0.004139779010071898,-0.07499078128064163,25387352.0,-0.005204599518689457,25255221.0,0.0
2025-07-11,,0.0,25359340.0,25255221.0,0.004122672298135788,-0.07117727139910712,25387352.0,-0.001103384078812164,25359340.0,0.0
2025-07-12,,0.0,25463460.0,25359340.0,0.00410578508746684,-0.0673637248911173,25387352.0,0.0029978707507580804,25463460.0,0.0
2025-07-13,,0.0,25567579.0,25463460.0,0.004088957274463123,-0.06355021500958269,25387352.0,0.007099086190635484,25567579.0,0.0
2025-07-14,,0.0,25671699.0,25567579.0,0.004072344902112057,-0.05973666850159298,25387352.0,0.011200341020205729,25671699.0,0.0
2025-07-15,,0.0,25775818.0,25671699.0,0.0040557892175348,-0.055923158620058366,25387352.0,0.01530155646008291,25775818.0,0.0
2025-07-16,,0.0,25879938.0,25775818.0,0.004039445033325428,-0.05210961211206855,25387352.0,0.019402811289653155,25879938.0,0.0
2025-07-17,,0.0,25984057.0,25879938.0,0.004023154924096106,-0.04829610223053382,25387352.0,0.02350402672953056,25984057.0,0.0
2025-07-18,,0.0,26088177.0,25984057.0,0.004007072490642916,-0.044482555722544115,25387352.0,0.027605281559100803,26088177.0,0.0
2025-07-19,,0.0,26192296.0,26088177.0,0.003991041612451562,-0.04066904584100939,25387352.0,0.031706496998977984,26192296.0,0.0
2025-07-20,,0.0,26296416.0,26192296.0,0.003975214696718465,-0.03685549933301957,25387352.0,0.03580775182854823,26296416.0,0.0
2025-07-21,,0.0,26400535.0,26296416.0,0.003959436905774494,-0.033041989451484954,25387352.0,0.03990896726842563,26400535.0,0.0
2025-07-22,,0.0,26504655.0,26400535.0,0.003943859471029709,-0.029228442943495136,25387352.0,0.04401022209799588,26504655.0,0.0
2025-07-23,,0.0,26608774.0,26504655.0,0.003928328816202198,-0.02541493306196063,25387352.0,0.04811143753787328,26608774.0,0.0
2025-07-24,,0.0,26712894.0,26608774.0,0.003912995014351273,-0.021601386553970925,25387352.0,0.052212692367443525,26712894.0,0.0
2025-07-25,,0.0,26817013.0,26712894.0,0.0038977057296749607,-0.01778787667243631,25387352.0,0.05631390780732071,26817013.0,0.0
2025-07-26,,0.0,26921133.0,26817013.0,0.003882609893950617,-0.013974330164446491,25387352.0,0.06041516263689095,26921133.0,0.0
2025-07-27,,-3264714.0,23760538.0,26921133.0,0.004401300129153185,-0.00963453525645086,22122638.0,0.074037282533846,26921133.0,-0.11740200533164782
2025-07-28,,0.0,23864658.0,23760538.0,0.0043820556588407555,-0.005294698667350883,22122638.0,0.07874377368557939,26921133.0,-0.11353441179462989
2025-07-29,,0.0,23968777.0,23864658.0,0.004362895122989041,-0.0009549037593553633,22122638.0,0.08345021963474708,26921133.0,-0.10966685540315112
2025-07-30,,0.0,24072897.0,23968777.0,0.004343984676397961,0.0033849328297446135,22122638.0,0.08815671078648024,26921133.0,-0.1057992618661332
2025-07-31,24177016.0,0.0,24177016.0,24072897.0,0.004325154550364196,0.0077247277377401335,22122638.0,0.09286315673564793,26921133.0,-0.10193170547465442
2025-08-01,,0.0,24292109.0,24177016.0,0.004760430319440623,0.012521931085312854,22122638.0,0.0980656556419719,26921133.0,-0.09765651393646768
2025-08-02,,0.0,24407202.0,24292109.0,0.004737875990923568,0.017319134432885575,22122638.0,0.10326815454829563,26921133.0,-0.09338132239828094
2025-08-03,,0.0,24522295.0,24407202.0,0.004715534373829433,0.022116337780458295,22122638.0,0.10847065345461959,26921133.0,-0.08910613086009418
2025-08-04,,1400000.0,26037389.0,24522295.0,0.004439961816652405,0.026654495292380176,23522638.0,0.10690769462166605,26921133.0,-0.032827147356688145
2025-08-05,,0.0,26152482.0,26037389.0,0.0044202972886413505,0.031192613374292577,23522638.0,0.11180055570297864,26921133.0,-0.0285519558185014
2025-08-06,,11.0,26267586.0,26152482.0,0.004400842397701776,0.035730729547426954,23522649.0,0.11669336221443416,26921133.0,-0.024276355679383924
2025-08-07,,0.0,26382679.0,26267586.0,0.00438155984337496,0.04026884572056133,23522649.0,0.12158622100767658,26921133.0,-0.020001164141197177
2025-08-08,,0.0,26497772.0,26382679.0,0.004362445527233971,0.04480696189369593,23522649.0,0.12647907980091877,26921133.0,-0.01572597260301043
2025-08-09,,0.0,26612865.0,26497772.0,0.004343497257052409,0.04934507806683053,23522649.0,0.13137193859416096,26921133.0,-0.011450781064823683
2025-08-10,,0.0,26727958.0,26612865.0,0.004324712878527093,0.053883194239965126,23522649.0,0.13626479738740316,26921133.0,-0.007175589526636936
2025-08-11,,0.0,26843051.0,26727958.0,0.004306090274460939,0.058421310413099725,23522649.0,0.14115765618064535,26921133.0,-0.0029003979884501888
2025-08-12,,0.0,26958145.0,26843051.0,0.004287664617557807,0.06295946601622715,23522649.0,0.14605055748610618,26958145.0,0.0
2025-08-13,,500000.0,27573238.0,26958145.0,0.00419157958412697,0.06741494521273528,24022649.0,0.14780172661224822,27573238.0,0.0
2025-08-14,,0.0,27688331.0,27573238.0,0.004174083580608112,0.0718704244092434,24022649.0,0.1525927469530941,27688331.0,0.0
2025-08-15,,0.0,27803424.0,27688331.0,0.004156733029520687,0.07632590360575175,24022649.0,0.15738376729394,27803424.0,0.0
2025-08-16,,0.0,27918517.0,27803424.0,0.00413952612455204,0.08078138280225988,24022649.0,0.16217478763478588,27918517.0,0.0
2025-08-17,,0.0,28033610.0,27918517.0,0.004122461089176133,0.08523686199876823,24022649.0,0.16696580797563176,28033610.0,0.0
2025-08-18,,0.0,28148703.0,28033610.0,0.004105536176040037,0.08969234119527636,24022649.0,0.17175682831647743,28148703.0,0.0
2025-08-19,,0.0,28263796.0,28148703.0,0.004088749666369962,0.09414782039178449,24022649.0,0.17654784865732331,28263796.0,0.0
2025-08-20,,0.0,28378890.0,28263796.0,0.004072135250339448,0.098603338300284,24022649.0,0.18133891062555185,28378890.0,0.0
2025-08-21,,0.0,28493983.0,28378890.0,0.004055584978834625,0.10305881749679213,24022649.0,0.18612993096639752,28493983.0,0.0
2025-08-22,,0.0,28609076.0,28493983.0,0.004039203645204603,0.10751429669330026,24022649.0,0.1909209513072434,28609076.0,0.0
2025-08-23,,0.0,28724169.0,28609076.0,0.004022954114281774,0.11196977588980839,24022649.0,0.1957119716480893,28724169.0,0.0
2025-08-24,,0.0,28839262.0,28724169.0,0.0040068348017308075,0.11642525508631651,24022649.0,0.20050299198893518,28839262.0,0.0
2025-08-25,,0.0,28954355.0,28839262.0,0.003990844148508366,0.12088073428282464,24022649.0,0.20529401232978084,28954355.0,0.0
2025-08-26,,0.0,29069448.0,28954355.0,0.003974980620359281,0.125336213479333,24022649.0,0.21008503267062673,29069448.0,0.0
2025-08-27,,0.0,29184541.0,29069448.0,0.003959242707326283,0.12979169267584112,24022649.0,0.2148760530114726,29184541.0,0.0
2025-08-28,,0.0,29299635.0,29184541.0,0.003943663187987001,0.13424721058434042,24022649.0,0.21966711497970093,29299635.0,0.0
2025-08-29,,0.0,29414728.0,29299635.0,0.003928137671339593,0.13870268978084854,24022649.0,0.22445813532054681,29414728.0,0.0
2025-08-30,,0.0,29529821.0,29414728.0,0.003912767780820614,0.1431581689773569,24022649.0,0.2292491556613927,29529821.0,0.0
2025-08-31,29644914.0,0.0,29644914.0,29529821.0,0.003897517699142261,0.14761364817386524,24022649.0,0.2340401760022386,29644914.0,0.0
2025-09-01,,0.0,29586897.0,29644914.0,-0.001957064203323422,0.14536769458377874,24022649.0,0.23162508014832173,29644914.0,-0.001957064203323376
2025-09-02,,0.0,29528880.0,29586897.0,-0.0019609018140699375,0.14312174099369224,24022649.0,0.22920998429440487,29644914.0,-0.003914128406646752
2025-09-03,,0.0,29470863.0,29528880.0,-0.0019647545047424275,0.14087578740360596,24022649.0,0.226794888440488,29644914.0,-0.005871192609970128
2025-09-04,,1000000.0,30412846.0,29470863.0,-0.001904015649310642,0.13870354205046986,25022649.0,0.21541272468794181,30412846.0,0.0
2025-09-05,,0.0,30354829.0,30412846.0,-0.0019076478406525599,0.13653129669733377,25022649.0,0.21309414522818915,30412846.0,-0.0019076478406525978
2025-09-06,,0.0,30296812.0,30354829.0,-0.00191129391636502,0.13435905134419768,25022649.0,0.21077556576843648,30412846.0,-0.0038152956813051957
2025-09-07,,0.0,30238795.0,30296812.0,-0.0019149539562116624,0.13218680599106158,25022649.0,0.2084569863086838,30412846.0,-0.005722943521957794
2025-09-08,,0.0,30180778.0,30238795.0,-0.0019186280405684153,0.1300145606379255,25022649.0,0.20613840684893114,30412846.0,-0.007630591362610391
2025-09-09,,0.0,30122761.0,30180778.0,-0.001922316250429379,0.1278423152847894,25022649.0,0.20381982738917848,30412846.0,-0.00953823920326299
2025-09-10,,0.0,30064744.0,30122761.0,-0.001926018667412377,0.1256700699316533,25022649.0,0.2015012479294258,30412846.0,-0.011445887043915588
2025-09-11,,0.0,30006727.0,30064744.0,-0.0019297353737653955,0.12349782457851721,25022649.0,0.19918266846967314,30412846.0,-0.013353534884568186
2025-09-12,,0.0,29948710.0,30006727.0,-0.0019334664523724676,0.12132557922538112,25022649.0,0.19686408900992047,30412846.0,-0.015261182725220783
2025-09-13,,0.0,29890693.0,29948710.0,-0.0019372119867600013,0.11915333387224503,25022649.0,0.19454550955016803,30412846.0,-0.017168830565873382
2025-09-14,,0.0,29832676.0,29890693.0,-0.0019409720611027748,0.11698108851910893,25022649.0,0.19222693009041536,30412846.0,-0.01907647840652598
2025-09-15,,-823692.0,28950966.0,29832676.0,-0.002000001103106497,0.11474712510992169,24198957.0,0.19637247175570427,30412846.0,-0.048067846067415064
2025-09-16,,0.0,28892949.0,28950966.0,-0.0020039745824025346,0.11251320020539501,24198957.0,0.19397497173121958,30412846.0,-0.049975493908067666
2025-09-17,,0.0,28834932.0,28892949.0,-0.002007998560479285,0.11027927530086834,24198957.0,0.19157747170673511,30412846.0,-0.05188314174872026
2025-09-18,,0.0,28776915.0,28834932.0,-0.00201203873135547,0.10804535039634167,24198957.0,0.18917997168225065,30412846.0,-0.05379078958937286
2025-09-19,,-849413.0,27869485.0,28776915.0,-0.002077414585808679,0.10574348082369078,23349544.0,0.1935772707167216,30412846.0,-0.0836278525199516
2025-09-20,,0.0,27811468.0,27869485.0,-0.002081739221230672,0.1034416112510399,23349544.0,0.19109255409870096,30412846.0,-0.0855355003606042
2025-09-21,,0.0,27753451.0,27811468.0,-0.002086081899740022,0.10113974167838924,23349544.0,0.18860783748068055,30412846.0,-0.0874431482012568
2025-09-22,,0.0,27695434.0,27753451.0,-0.0020904427344908827,0.09883787210573858,23349544.0,0.18612312086266014,30412846.0,-0.0893507960419094
2025-09-23,,0.0,27637417.0,27695434.0,-0.0020948218395855367,0.0965360025330877,23349544.0,0.18363840424463973,30412846.0,-0.09125844388256199
2025-09-24,,0.0,27579400.0,27637417.0,-0.0020992193300842787,0.09423413296043681,23349544.0,0.1811536876266191,30412846.0,-0.09316609172321459
2025-09-25,,0.0,27521383.0,27579400.0,-0.00210363532201574,0.09193226338778593,23349544.0,0.1786689710085987,30412846.0,-0.0950737395638672
2025-09-26,,0.0,27463366.0,27521383.0,-0.002108069932386769,0.08963039381513505,23349544.0,0.17618425439057828,30412846.0,-0.09698138740451978
2025-09-27,,0.0,27405349.0,27463366.0,-0.0021125232791930904,0.08732852424248416,23349544.0,0.17369953777255787,30412846.0,-0.09888903524517238
2025-09-28,,0.0,27347332.0,27405349.0,-0.0021169954814295178,0.0850266546698335,23349544.0,0.17121482115453723,30412846.0,-0.10079668308582498
2025-09-29,,0.0,27289315.0,27347332.0,-0.0021214866591008352,0.08272478509718262,23349544.0,0.16873010453651682,30412846.0,-0.10270433092647759
2025-09-30,27231298.0,0.0,27231298.0,27289315.0,-0.0021259969332318995,0.08042291552453174,23349544.0,0.1662453879184964,30412846.0,-0.10461197876713017
2025-10-01,,0.0,27207353.0,27231298.0,-0.0008793190835045817,0.07947287903665545,23349544.0,0.16521988609285043,30412846.0,-0.10539931054134165
2025-10-02,,0.0,27183409.0,27207353.0,-0.0008800562112749599,0.07852288222455628,23349544.0,0.16419442709459342,30412846.0,-0.10618660943471059
2025-10-03,,0.0,27159464.0,27183409.0,-0.0008808681795575701,0.07757284573668,23349544.0,0.16316892526894744,30412846.0,-0.10697394120892205
2025-10-04,,0.0,27135520.0,27159464.0,-0.0008816079728229953,0.07662284892458104,23349544.0,0.16214346627069043,30412846.0,-0.10776124010229099
2025-10-05,,0.0,27111575.0,27135520.0,-0.0008824227433268383,0.07567281243670476,23349544.0,0.16111796444504445,30412846.0,-0.10854857187650245
2025-10-06,,0.0,27087630.0,27111575.0,-0.000883202100947611,0.07472277594882848,23349544.0,0.16009246261939847,30412846.0,-0.10933590365071391
2025-10-07,,0.0,27063686.0,27087630.0,-0.0008839459192259147,0.0737727791367293,23349544.0,0.15906700362114146,30412846.0,-0.11012320254408285
2025-10-08,,0.0,27039741.0,27063686.0,-0.0008847649207872621,0.0728227426488528,23349544.0,0.15804150179549548,30412846.0,-0.11091053431829431
2025-10-09,,0.0,27015796.0,27039741.0,-0.0008855484229675081,0.07187270616097652,23349544.0,0.1570159999698495,30412846.0,-0.11169786609250577
2025-10-10,,0.0,26991852.0,27015796.0,-0.0008862962986543321,0.07092270934887734,23349544.0,0.15599054097159248,30412846.0,-0.11248516498587471
2025-10-11,,0.0,26967907.0,26991852.0,-0.0008871195648227914,0.06997267286100084,23349544.0,0.1549650391459465,30412846.0,-0.11327249676008619
2025-10-12,,0.0,26943963.0,26967907.0,-0.0008878701635984809,0.06902267604890189,23349544.0,0.1539395801476895,30412846.0,-0.11405979565345513
2025-10-13,,0.0,26920018.0,26943963.0,-0.0008886962916331287,0.0680726395610256,23349544.0,0.1529140783220435,30412846.0,-0.11484712742766659
2025-10-14,,0.0,26896073.0,26920018.0,-0.000889486775231707,0.06712260307314932,23349544.0,0.15188857649639753,30412846.0,-0.11563445920187805
2025-10-15,,0.0,26872129.0,26896073.0,-0.0008902414861827745,0.06617260626105015,23349544.0,0.15086311749814052,30412846.0,-0.11642175809524699
2025-10-16,,0.0,26848184.0,26872129.0,-0.0008910719355358365,0.06522256977317387,23349544.0,0.14983761567249454,30412846.0,-0.11720908986945845
2025-10-17,,0.0,26824240.0,26848184.0,-0.0008918294064135246,0.06427257296107469,23349544.0,0.1488121566742373,30412846.0,-0.11799638876282739
2025-10-18,,0.0,26800295.0,26824240.0,-0.0008926627557761524,0.06332253647319819,23349544.0,0.14778665484859155,30412846.0,-0.11878372053703885
2025-10-19,,0.0,26776350.0,26800295.0,-0.0008934603145226427,0.062372499985321905,23349544.0,0.14676115302294557,30412846.0,-0.11957105231125031
2025-10-20,,0.0,26752406.0,26776350.0,-0.0008942219533282225,0.06142250317322295,23349544.0,0.14573569402468856,30412846.0,-0.12035835120461925
2025-10-21,,0.0,26728461.0,26752406.0,-0.0008950596817347556,0.06047246668534667,23349544.0,0.14471019219904258,30412846.0,-0.12114568297883072
2025-10-22,,0.0,26704517.0,26728461.0,-0.0008958241179691795,0.05952246987324772,23349544.0,0.14368473320078534,30412846.0,-0.12193298187219966
2025-10-23,,1400000.0,28080572.0,26704517.0,-0.0008519982748680377,0.05861975855673185,24749544.0,0.13458946960800566,30412846.0,-0.07668713411431471
2025-10-24,,0.0,28056627.0,28080572.0,-0.000852724794922266,0.05771704724021598,24749544.0,0.13362197703521317,30412846.0,-0.07747446588852619
2025-10-25,,0.0,28032683.0,28056627.0,-0.0008534169128741054,0.05681437362306596,24749544.0,0.13265452486720553,30412846.0,-0.07826176478189513
2025-10-26,,0.0,28008738.0,28032683.0,-0.0008541815280399545,0.05591166230655009,24749544.0,0.13168703229441325,30412846.0,-0.07904909655610659
2025-10-27,,0.0,27984793.0,28008738.0,-0.0008549117778887672,0.05500895099003422,24749544.0,0.13071953972162076,30412846.0,-0.07983642833031805
2025-10-28,,0.0,27960849.0,27984793.0,-0.0008556075437112787,0.054106277372884204,24749544.0,0.12975208755361312,30412846.0,-0.08062372722368699
2025-10-29,,0.0,27936904.0,27960849.0,-0.0008563759991694342,0.053203566056368334,24749544.0,0.12878459498082062,30412846.0,-0.08141105899789845
2025-10-30,,0.0,27912960.0,27936904.0,-0.0008570742126614572,0.052300892439218316,24749544.0,0.12781714281281298,30412846.0,-0.08219835789126739
2025-10-31,27889015.0,0.0,27889015.0,27912960.0,-0.0008578452446461604,0.05139818112270245,24749544.0,0.12684965024002048,30412846.0,-0.08298568966547885
2025-11-01,,0.0,27986405.0,27889015.0,0.003492055922376558,0.055069722367868,24749544.0,0.1307846722347692,30412846.0,-0.0797834244121711
2025-11-02,,0.0,28083795.0,27986405.0,0.003479903903341741,0.058741263613033556,24749544.0,0.1347196942295179,30412846.0,-0.07658115915886334
2025-11-03,,0.0,28181184.0,28083795.0,0.0034678005590056404,0.06241276715883326,24749544.0,0.13865467581948177,30412846.0,-0.0733789267863981
2025-11-04,,676.0,28279250.0,28181184.0,0.003455769065632941,0.06608422033451422,24750220.0,0.1425858032777083,30412846.0,-0.07015443408354483
2025-11-05,,0.0,28376640.0,28279250.0,0.0034438678536383716,0.0697556735101954,24750220.0,0.1465207177956398,30412846.0,-0.06695216883023707
2025-11-06,,0.0,28474030.0,28376640.0,0.0034320483327130447,0.07342712668587636,24750220.0,0.15045563231357129,30412846.0,-0.0637499035769293
2025-11-07,,0.0,28571419.0,28474030.0,0.003420274544909896,0.07709854216309586,24750220.0,0.1543905064278217,30412846.0,-0.06054767120446406
2025-11-08,,0.0,28668809.0,28571419.0,0.0034086511418980336,0.08076999533877682,24750220.0,0.1583254209457532,30412846.0,-0.057345405951156295
2025-11-09,,0.0,28766199.0,28668809.0,0.0033970717095364034,0.084441448514458,24750220.0,0.16226033546368468,30412846.0,-0.054143140697848535
2025-11-10,,0.0,28863589.0,28766199.0,0.0033855706831480425,0.08811290169013919,24750220.0,0.1661952499816164,30412846.0,-0.05094087544454077
2025-11-11,,0.0,28960978.0,28863589.0,0.003374112623347081,0.09178431716735869,24750220.0,0.1701301240958666,30412846.0,-0.04773864307207553
2025-11-12,,0.0,29058368.0,28960978.0,0.003362800800442489,0.09545577034303965,24750220.0,0.17406503861379807,30412846.0,-0.044536377818767764
2025-11-13,,0.0,29155758.0,29058368.0,0.0033515302717619377,0.09912722351872061,24750220.0,0.17799995313172978,30412846.0,-0.041334112565460004
2025-11-14,,0.0,29253148.0,29155758.0,0.0033403350377649854,0.10279867669440157,24750220.0,0.18193486764966127,30412846.0,-0.03813184731215224
2025-11-15,,0.0,29350537.0,29253148.0,0.0033291801620802808,0.10647009217162107,24750220.0,0.1858697417639117,30412846.0,-0.034929614939687
2025-11-16,,0.0,29447927.0,29350537.0,0.0033181675687909973,0.11014154534730203,24750220.0,0.18980465628184318,30412846.0,-0.03172734968637923
2025-11-17,,2.0,29545319.0,29447927.0,0.003307193521147056,0.1138129982736309,24750222.0,0.19373955514419228,30412846.0,-0.02852501867138643
2025-11-18,,0.0,29642709.0,29545319.0,0.0032962920454506772,0.11748445119995976,24750222.0,0.19767446934415367,30412846.0,-0.025322753418078662
2025-11-19,,0.0,29740099.0,29642709.0,0.003285462202526679,0.1211559041262884,24750222.0,0.20160938354411528,30412846.0,-0.0221204881647709
2025-11-20,,0.0,29837488.0,29740099.0,0.0032746696640115758,0.12482731935415825,24750222.0,0.20554425734039872,30412846.0,-0.01891825579230566
2025-11-21,,0.0,29934878.0,29837488.0,0.003264014718665331,0.12849877228048712,24750222.0,0.20947917154036033,30412846.0,-0.015715990538997898
2025-11-22,,0.0,30032268.0,29934878.0,0.0032533955875817533,0.13217022520681598,24750222.0,0.21341408574032195,30412846.0,-0.012513725285690133
2025-11-23,,0.0,30129658.0,30032268.0,0.0032428453288975145,0.13584167813314485,24750222.0,0.21734899994028334,30412846.0,-0.009311460032382368
2025-11-24,,0.0,30227047.0,30129658.0,0.0032323300848617897,0.13951309336101447,24750222.0,0.221283873736567,30412846.0,-0.006109227659917129
2025-11-25,,0.0,30324437.0,30227047.0,0.0032219488724782863,0.14318454628734334,24750222.0,0.2252187879365284,30412846.0,-0.002906962406609365
2025-11-26,,0.0,30421827.0,30324437.0,0.0032116012574281427,0.1468559992136722,24750222.0,0.22915370213649,30421827.0,0.0
2025-11-27,,0.0,30519217.0,30421827.0,0.0032013198944298438,0.15052745214000107,24750222.0,0.2330886163364514,30519217.0,0.0
2025-11-28,,0.0,30616606.0,30519217.0,0.0031910713829912396,0.15419886736787092,24750222.0,0.23702349013273505,30616606.0,0.0
2025-11-29,,0.0,30713996.0,30616606.0,0.003180953499548611,0.15787032029419978,24750222.0,0.24095840433269644,30713996.0,0.0
2025-11-30,30811386.0,0.0,30811386.0,30713996.0,0.0031708671186907456,0.16154177322052865,24750222.0,0.24489331853265806,30811386.0,0.0
2025-12-01,,0.0,30764628.0,30811386.0,-0.00151755588015412,0.1597790686725331,24750222.0,0.2430041233569542,30811386.0,-0.0015175558801541742
2025-12-02,,0.0,30717871.0,30764628.0,-0.001519829851347465,0.1580164018229966,24750222.0,0.2411149685849283,30811386.0,-0.003035079304773891
2025-12-03,,0.0,30671113.0,30717871.0,-0.0015221758044364764,0.15625369727500105,24750222.0,0.23922577340922446,30811386.0,-0.004552635184928065
2025-12-04,,0.0,30624356.0,30671113.0,-0.0015244637519349347,0.15449103042546453,24750222.0,0.23733661863719857,30811386.0,-0.006070158609547782
2025-12-05,,0.0,30577598.0,30624356.0,-0.0015268239436611042,0.15272832587746898,24750222.0,0.2354474234614945,30811386.0,-0.007587714489701957
2025-12-06,,0.0,30530840.0,30577598.0,-0.0015291586997775442,0.15096562132947344,24750222.0,0.23355822828579065,30811386.0,-0.00910527036985613
2025-12-07,,0.0,30484083.0,30530840.0,-0.0015314678534884552,0.14920295447993692,24750222.0,0.23166907351376476,30811386.0,-0.010622793794475848
2025-12-08,,5.0,30437330.0,30484083.0,-0.001533849397101883,0.1474402502210601,24750227.0,0.2297798319183093,30811386.0,-0.012140187396957734
2025-12-09,,0.0,30390572.0,30437330.0,-0.0015362057052967781,0.1456775459621833,24750227.0,0.2278906371242575,30811386.0,-0.01365774327711191
2025-12-10,,1300000.0,31643815.0,30390572.0,-0.0014754230374889321,0.1439871869173368,26050227.0,0.21472319607809953,31643815.0,0.0
2025-12-11,,0.0,31597057.0,31643815.0,-0.00147763472893514,0.14229679172049092,26050227.0,0.2129282788975313,31643815.0,-0.0014776347289351805
2025-12-12,,0.0,31550300.0,31597057.0,-0.0014797897158587148,0.14060643267564443,26050227.0,0.21113340010434456,31643815.0,-0.00295523785611817
2025-12-13,,0.0,31503542.0,31550300.0,-0.0014820144340941255,0.13891603747879855,26050227.0,0.20933848292377655,31643815.0,-0.004432872585053351
2025-12-14,,0.0,31456784.0,31503542.0,-0.0014842140607554954,0.13722564228195266,26050227.0,0.2075435657432083,31643815.0,-0.005910507313988531
2025-12-15,,1.0,31410028.0,31456784.0,-0.001486388389658977,0.1355352832908423,26050228.0,0.20574867905186855,31643815.0,-0.00738807883941933
2025-12-16,,0.0,31363270.0,31410028.0,-0.001488632865911499,0.13384488814773343,26050228.0,0.20395376194020254,31643815.0,-0.008865713568354512
2025-12-17,,0.0,31316513.0,31363270.0,-0.0014908203130604702,0.13215452915662307,26050228.0,0.20215888321591668,31643815.0,-0.0103433166955375
2025-12-18,,0.0,31269755.0,31316513.0,-0.0014930781086642808,0.1304641340135142,26050228.0,0.20036396610425067,31643815.0,-0.01182095142447268
2025-12-19,,0.0,31222997.0,31269755.0,-0.0014953107243724784,0.12877373887040533,26050228.0,0.19856904899258465,31643815.0,-0.013298586153407862
2025-12-20,,0.0,31176240.0,31222997.0,-0.0014975179993130805,0.12708337987929497,26050228.0,0.19677417026829858,31643815.0,-0.014776189280590851
2025-12-21,,0.0,31129482.0,31176240.0,-0.001499795998491149,0.1253929847361861,26050228.0,0.19497925315663256,31643815.0,-0.016253824009526033
2025-12-22,,0.0,31082725.0,31129482.0,-0.0015020166413305391,0.12370262574507573,26050228.0,0.1931843744323467,31643815.0,-0.017731427136709024
2025-12-23,,0.0,31035967.0,31082725.0,-0.0015043082612609116,0.12201223060196686,26050228.0,0.1913894573206807,31643815.0,-0.0192090618656442
2025-12-24,,0.0,30989209.0,31035967.0,-0.0015065746138988034,0.120321835458858,26050228.0,0.18959454020901467,31643815.0,-0.020686696594579383
2025-12-25,,0.0,30942452.0,30989209.0,-0.0015088155364016975,0.11863147646774763,26050228.0,0.1877996614847286,31643815.0,-0.022164299721762374
2025-12-26,,6.0,30895700.0,30942452.0,-0.001511127525809397,0.11694108165242034,26050234.0,0.1860047015316637,31643815.0,-0.023641744840184407
2025-12-27,,0.0,30848942.0,30895700.0,-0.0015134144881002731,0.11525068683709327,26050234.0,0.18420978483341077,31643815.0,-0.02511937956911959
2025-12-28,,0.0,30802185.0,30848942.0,-0.0015156759671044462,0.11356032817375761,26050234.0,0.18241490652252867,31643815.0,-0.02659698269630258
2025-12-29,,0.0,30755427.0,30802185.0,-0.0015180091931790152,0.11186993335843032,26050234.0,0.18061998982427574,31643815.0,-0.02807461742523776
2025-12-30,,0.0,30708670.0,30755427.0,-0.0015202845338483373,0.11017957469509443,26050234.0,0.17882511151339364,31643815.0,-0.02955222055242075
2025-12-31,30661912.0,0.0,30661912.0,30708670.0,-0.001522631882136194,0.10848917987976736,26050234.0,0.1770301948151407,31643815.0,-0.03102985528135593
2026-01-01,,0.0,30747179.0,30661912.0,0.002780876808986976,0.11157175173310807,26050234.0,0.18030337078737957,31643815.0,-0.028335268677307082
2026-01-02,,0.0,30832446.0,30747179.0,0.002773164978809861,0.11465432358644856,26050234.0,0.18357654675961843,31643815.0,-0.025640682073258234
2026-01-03,,0.0,30917713.0,30832446.0,0.0027654958027008014,0.11773689543978927,26050234.0,0.1868497227318573,31643815.0,-0.022946095469209386
2026-01-04,,0.0,31002980.0,30917713.0,0.002757868927756757,0.12081946729312998,26050234.0,0.19012289870409615,31643815.0,-0.02025150886516054
2026-01-05,,0.0,31088247.0,31002980.0,0.0027502840049569155,0.12390203914647069,26050234.0,0.19339607467633502,31643815.0,-0.01755692226111169
2026-01-06,,0.0,31173514.0,31088247.0,0.002742740689109846,0.12698461099981118,26050234.0,0.19666925064857388,31643815.0,-0.01486233565706284
